"gear_links_name","gear_links_url","gear_links_card_name","gear_links_card_text","gear_links_keywords","gear_links_crafting_reqs_name","gear_links_crafting_reqs_url","gear_links_categories_name","gear_links_categories_url","gear_links_special_rules","gear_links_speed","gear_links_accuracy","gear_links_strength"
"","","","","","","","Bone Gear","https://kingdomdeath.fandom.com/wiki/Category:Bone_Gear","","","",""
"","","","","","","","Irreplaceable Gear","https://kingdomdeath.fandom.com/wiki/Category:Irreplaceable_Gear","","","",""
"","","","","","","","Gear with Reach","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Reach","","","",""
"","","","","","","","Uses for Legendary Horns","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Legendary_Horns","","","",""
"","","","","","","","Gear","https://kingdomdeath.fandom.com/wiki/Category:Gear","","","",""
"","","","","","","","Cards","https://kingdomdeath.fandom.com/wiki/Category:Cards","","","",""
"","","","","","","","Weapons","https://kingdomdeath.fandom.com/wiki/Category:Weapons","","","",""
"","","","","","","","Stone Circle Gear","https://kingdomdeath.fandom.com/wiki/Category:Stone_Circle_Gear","","","",""
"","","","","","","","Core Game Gear","https://kingdomdeath.fandom.com/wiki/Category:Core_Game_Gear","","","",""
"Red Charm","https://kingdomdeath.fandom.com/wiki/Red_Charm","Red Charm","+1
Affinity Bonus: Unstoppable: When you attempt to wound, instead roll 1d10. On 1-5, fail. On 6-10, wound.","item, jewelry, fragile","Organ","https://kingdomdeath.fandom.com/wiki/Organ","","","Affinity Bonus","","",""
"","","","","","","","Items","https://kingdomdeath.fandom.com/wiki/Category:Items","","","",""
"","","","","","","","Jewelry","https://kingdomdeath.fandom.com/wiki/Category:Jewelry","","","",""
"","","","","","","","Fragile Gear","https://kingdomdeath.fandom.com/wiki/Category:Fragile_Gear","","","",""
"","","","","","","","Gear with Permanent Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Permanent_Affinities","","","",""
"","","","","","","","Cards","https://kingdomdeath.fandom.com/wiki/Category:Cards","","","",""
"","","","","","","","Gear","https://kingdomdeath.fandom.com/wiki/Category:Gear","","","",""
"","","","","","","","Stone Circle Gear","https://kingdomdeath.fandom.com/wiki/Category:Stone_Circle_Gear","","","",""
"","","","","","","","Core Game Gear","https://kingdomdeath.fandom.com/wiki/Category:Core_Game_Gear","","","",""
"Screaming Bracers","https://kingdomdeath.fandom.com/wiki/Screaming_Bracers","Screaming Bracers","On Arrival, if possible, add an Acanthus Plant terrain card to the showdown. When you activate terrain, you may add +2 to your roll result.","armor, set, fur","Pelt","https://kingdomdeath.fandom.com/wiki/Pelt","","","2","","",""
"Screaming Bracers","https://kingdomdeath.fandom.com/wiki/Screaming_Bracers","Screaming Bracers","On Arrival, if possible, add an Acanthus Plant terrain card to the showdown. When you activate terrain, you may add +2 to your roll result.","armor, set, fur","Hide","https://kingdomdeath.fandom.com/wiki/Hide","","","2","","",""
"Screaming Bracers","https://kingdomdeath.fandom.com/wiki/Screaming_Bracers","Screaming Bracers","On Arrival, if possible, add an Acanthus Plant terrain card to the showdown. When you activate terrain, you may add +2 to your roll result.","armor, set, fur","Screaming Armor","https://kingdomdeath.fandom.com/wiki/Screaming_Armor","","","2","","",""
"Screaming Bracers","https://kingdomdeath.fandom.com/wiki/Screaming_Bracers","Screaming Bracers","On Arrival, if possible, add an Acanthus Plant terrain card to the showdown. When you activate terrain, you may add +2 to your roll result.","armor, set, fur","Dancer Armor","https://kingdomdeath.fandom.com/wiki/Dancer_Armor","","","2","","",""
"","","","","","","","Arm Armor","https://kingdomdeath.fandom.com/wiki/Category:Arm_Armor","","","",""
"","","","","","","","Fur Gear","https://kingdomdeath.fandom.com/wiki/Category:Fur_Gear","","","",""
"","","","","","","","On Arrival","https://kingdomdeath.fandom.com/wiki/Category:On_Arrival","","","",""
"","","","","","","","Gear with Red Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Red_Affinities","","","",""
"","","","","","","","Gear with Left Red Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Left_Red_Affinities","","","",""
"","","","","","","","Gear with Green Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Green_Affinities","","","",""
"","","","","","","","Gear with Up Green Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Up_Green_Affinities","","","",""
"","","","","","","","Uses for Pelt","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Pelt","","","",""
"","","","","","","","Cards","https://kingdomdeath.fandom.com/wiki/Category:Cards","","","",""
"","","","","","","","Gear","https://kingdomdeath.fandom.com/wiki/Category:Gear","","","",""
"","","","","","","","Armor","https://kingdomdeath.fandom.com/wiki/Category:Armor","","","",""
"","","","","","","","Stone Circle Gear","https://kingdomdeath.fandom.com/wiki/Category:Stone_Circle_Gear","","","",""
"","","","","","","","Core Game Gear","https://kingdomdeath.fandom.com/wiki/Category:Core_Game_Gear","","","",""
"Screaming Coat","https://kingdomdeath.fandom.com/wiki/Screaming_Coat","Screaming Coat","Slam: Spend to full move forward in a straight line. If you move 4+ spaces and stop adjacent to a monster, it suffers knockback 1 and -1 toughness until the end of the round.","armor, set, fur","Pelt","https://kingdomdeath.fandom.com/wiki/Pelt","","","Slam","","",""
"Screaming Coat","https://kingdomdeath.fandom.com/wiki/Screaming_Coat","Screaming Coat","Slam: Spend to full move forward in a straight line. If you move 4+ spaces and stop adjacent to a monster, it suffers knockback 1 and -1 toughness until the end of the round.","armor, set, fur","Bone","https://kingdomdeath.fandom.com/wiki/Bone","","","Slam","","",""
"","","","","","","","Body Armor","https://kingdomdeath.fandom.com/wiki/Category:Body_Armor","","","",""
"","","","","","","","Fur Gear","https://kingdomdeath.fandom.com/wiki/Category:Fur_Gear","","","",""
"","","","","","","","Gear with Green Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Green_Affinities","","","",""
"","","","","","","","Gear with Left Green Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Left_Green_Affinities","","","",""
"","","","","","","","Gear with Down Green Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Down_Green_Affinities","","","",""
"","","","","","","","Gear with Blue Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Blue_Affinities","","","",""
"","","","","","","","Gear with Up Blue Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Up_Blue_Affinities","","","",""
"","","","","","","","Gear with Right Blue Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Right_Blue_Affinities","","","",""
"","","","","","","","Uses for Pelt","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Pelt","","","",""
"","","","","","","","Cards","https://kingdomdeath.fandom.com/wiki/Category:Cards","","","",""
"","","","","","","","Gear","https://kingdomdeath.fandom.com/wiki/Category:Gear","","","",""
"","","","","","","","Armor","https://kingdomdeath.fandom.com/wiki/Category:Armor","","","",""
"","","","","","","","Stone Circle Gear","https://kingdomdeath.fandom.com/wiki/Category:Stone_Circle_Gear","","","",""
"","","","","","","","Core Game Gear","https://kingdomdeath.fandom.com/wiki/Category:Core_Game_Gear","","","",""
"Screaming Horns","https://kingdomdeath.fandom.com/wiki/Screaming_Horns","Screaming Horns",": Scream. Non-deaf, insane survivors gain +1 movement until the end of the round. Other non-deaf survivors gain +1 insanity.","armor, set, bone","Spiral Horn","https://kingdomdeath.fandom.com/wiki/Spiral_Horn","","","Scream","","",""
"Screaming Horns","https://kingdomdeath.fandom.com/wiki/Screaming_Horns","Screaming Horns",": Scream. Non-deaf, insane survivors gain +1 movement until the end of the round. Other non-deaf survivors gain +1 insanity.","armor, set, bone","Scrap","https://kingdomdeath.fandom.com/wiki/Scrap","","","Scream","","",""
"Screaming Horns","https://kingdomdeath.fandom.com/wiki/Screaming_Horns","Screaming Horns",": Scream. Non-deaf, insane survivors gain +1 movement until the end of the round. Other non-deaf survivors gain +1 insanity.","armor, set, bone","Screaming Armor","https://kingdomdeath.fandom.com/wiki/Screaming_Armor","","","Scream","","",""
"Screaming Horns","https://kingdomdeath.fandom.com/wiki/Screaming_Horns","Screaming Horns",": Scream. Non-deaf, insane survivors gain +1 movement until the end of the round. Other non-deaf survivors gain +1 insanity.","armor, set, bone","Warlord Armor","https://kingdomdeath.fandom.com/wiki/Warlord_Armor","","","Scream","","",""
"","","","","","","","Head Armor","https://kingdomdeath.fandom.com/wiki/Category:Head_Armor","","","",""
"","","","","","","","Bone Gear","https://kingdomdeath.fandom.com/wiki/Category:Bone_Gear","","","",""
"","","","","","","","Gear with Blue Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Blue_Affinities","","","",""
"","","","","","","","Gear with Down Blue Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Down_Blue_Affinities","","","",""
"","","","","","","","Uses for Spiral Horn","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Spiral_Horn","","","",""
"","","","","","","","Gear","https://kingdomdeath.fandom.com/wiki/Category:Gear","","","",""
"","","","","","","","Cards","https://kingdomdeath.fandom.com/wiki/Category:Cards","","","",""
"","","","","","","","Stone Circle Gear","https://kingdomdeath.fandom.com/wiki/Category:Stone_Circle_Gear","","","",""
"","","","","","","","Core Game Gear","https://kingdomdeath.fandom.com/wiki/Category:Core_Game_Gear","","","",""
"Screaming Leg Warmers","https://kingdomdeath.fandom.com/wiki/Screaming_Leg_Warmers","Screaming Leg Warmers","On Arrival, your feet hurt. Gain +3 insanity.","armor, set, fur","Pelt","https://kingdomdeath.fandom.com/wiki/Pelt","","","2","","",""
"Screaming Leg Warmers","https://kingdomdeath.fandom.com/wiki/Screaming_Leg_Warmers","Screaming Leg Warmers","On Arrival, your feet hurt. Gain +3 insanity.","armor, set, fur","Hide","https://kingdomdeath.fandom.com/wiki/Hide","","","2","","",""
"Screaming Leg Warmers","https://kingdomdeath.fandom.com/wiki/Screaming_Leg_Warmers","Screaming Leg Warmers","On Arrival, your feet hurt. Gain +3 insanity.","armor, set, fur","Screaming Armor","https://kingdomdeath.fandom.com/wiki/Screaming_Armor","","","2","","",""
"","","","","","","","Leg Armor","https://kingdomdeath.fandom.com/wiki/Category:Leg_Armor","","","",""
"","","","","","","","Fur Gear","https://kingdomdeath.fandom.com/wiki/Category:Fur_Gear","","","",""
"","","","","","","","On Arrival","https://kingdomdeath.fandom.com/wiki/Category:On_Arrival","","","",""
"","","","","","","","Gear with Blue Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Blue_Affinities","","","",""
"","","","","","","","Gear with Up Blue Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Up_Blue_Affinities","","","",""
"","","","","","","","Gear with Red Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Red_Affinities","","","",""
"","","","","","","","Gear with Right Red Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Right_Red_Affinities","","","",""
"","","","","","","","Uses for Pelt","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Pelt","","","",""
"","","","","","","","Gear","https://kingdomdeath.fandom.com/wiki/Category:Gear","","","",""
"","","","","","","","Cards","https://kingdomdeath.fandom.com/wiki/Category:Cards","","","",""
"","","","","","","","Stone Circle Gear","https://kingdomdeath.fandom.com/wiki/Category:Stone_Circle_Gear","","","",""
"","","","","","","","Core Game Gear","https://kingdomdeath.fandom.com/wiki/Category:Core_Game_Gear","","","",""
"Screaming Skirt","https://kingdomdeath.fandom.com/wiki/Screaming_Skirt","Screaming Skirt","This protective fur protects your parts. Add +1 to severe waist injury roll results.","armor, set, fur","Pelt","https://kingdomdeath.fandom.com/wiki/Pelt","","","3","","",""
"Screaming Skirt","https://kingdomdeath.fandom.com/wiki/Screaming_Skirt","Screaming Skirt","This protective fur protects your parts. Add +1 to severe waist injury roll results.","armor, set, fur","Screaming Armor","https://kingdomdeath.fandom.com/wiki/Screaming_Armor","","","3","","",""
"Screaming Skirt","https://kingdomdeath.fandom.com/wiki/Screaming_Skirt","Screaming Skirt","This protective fur protects your parts. Add +1 to severe waist injury roll results.","armor, set, fur","Dancer Armor","https://kingdomdeath.fandom.com/wiki/Dancer_Armor","","","3","","",""
"","","","","","","","Waist Armor","https://kingdomdeath.fandom.com/wiki/Category:Waist_Armor","","","",""
"","","","","","","","When you suffer a severe injury","https://kingdomdeath.fandom.com/wiki/Category:When_you_suffer_a_severe_injury","","","",""
"","","","","","","","Gear with Green Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Green_Affinities","","","",""
"","","","","","","","Gear with Right Green Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Right_Green_Affinities","","","",""
"","","","","","","","Gear with Blue Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Blue_Affinities","","","",""
"","","","","","","","Gear with Down Blue Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Down_Blue_Affinities","","","",""
"","","","","","","","Uses for Pelt","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Pelt","","","",""
"","","","","","","","Gear","https://kingdomdeath.fandom.com/wiki/Category:Gear","","","",""
"","","","","","","","Cards","https://kingdomdeath.fandom.com/wiki/Category:Cards","","","",""
"Blood Sheath","https://kingdomdeath.fandom.com/wiki/Blood_Sheath","Blood Sheath","Blood Sheath is a gear card found in the Kingdom Death: Monster Core Game.","item, bone, other","Organ","https://kingdomdeath.fandom.com/wiki/Organ","","","Block 1","","",""
"Blood Sheath","https://kingdomdeath.fandom.com/wiki/Blood_Sheath","Blood Sheath","Blood Sheath is a gear card found in the Kingdom Death: Monster Core Game.","item, bone, other","Hollow Wing Bone","","","","Block 1","","",""
"Blood Sheath","https://kingdomdeath.fandom.com/wiki/Blood_Sheath","Blood Sheath","Blood Sheath is a gear card found in the Kingdom Death: Monster Core Game.","item, bone, other","Muculent Droppings","https://kingdomdeath.fandom.com/wiki/Muculent_Droppings","","","Block 1","","",""
"","","","","","","","Items","https://kingdomdeath.fandom.com/wiki/Category:Items","","","",""
"","","","","","","","Bone Gear","https://kingdomdeath.fandom.com/wiki/Category:Bone_Gear","","","",""
"","","","","","","","Other Gear","https://kingdomdeath.fandom.com/wiki/Category:Other_Gear","","","",""
"","","","","","","","Gear with Block","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Block","","","",""
"","","","","","","","Uses for Hollow Wing Bones","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Hollow_Wing_Bones","","","",""
"","","","","","","","Uses for Muculent Droppings","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Muculent_Droppings","","","",""
"","","","","","","","Cards","https://kingdomdeath.fandom.com/wiki/Category:Cards","","","",""
"","","","","","","","Gear","https://kingdomdeath.fandom.com/wiki/Category:Gear","","","",""
